Order_ID,Order_Date,Region,City,Category,Product,Quantity,Unit_Price,Discount_%,Final_Unit_Price,Total_Sales,Profit,Payment_Method,Customer_Age,Customer_Gender
692,2024-11-12,South,Hyderabad,Sports,Shoes,4,843.7,10,759.33,3037.32,977.2,Cash,19,Other
693,2024-05-15,South,Hyderabad,Beauty,Makeup Kit,1,3444.41,15,2927.75,2927.75,1462.69,UPI,37,Female
694,2024-01-28,West,Chennai,Sports,Dumbbells,4,3866.05,20,3092.84,12371.36,4463.32,UPI,59,Male
695,2023-03-27,West,Bangalore,Grocery,Spices,1,3164.12,0,3164.12,3164.12,962.93,UPI,54,Other
696,2024-01-31,South,Delhi,Electronics,Speaker,5,3069.39,15,2608.98,13044.9,3777.6,Cash,44,Male
697,2023-03-30,South,Hyderabad,Beauty,Face Cream,1,4984.86,5,4735.62,4735.62,1523.72,Card,29,Male
698,2023-07-22,North,Chennai,Grocery,Rice Bag,1,2380.15,0,2380.15,2380.15,745.42,Wallet,51,Other
699,2023-08-13,West,Pune,Clothing,Saree,4,2465.3,5,2342.04,9368.16,3485.72,Card,53,Female
700,2024-12-27,North,Hyderabad,Clothing,Jeans,3,3203.72,0,3203.72,9611.16,2022.27,Card,46,Male
701,2023-06-23,West,Bangalore,Clothing,Kurta,4,3000.88,15,2550.75,10203.0,3375.4,Card,41,Male
702,2023-12-25,West,Kolkata,Beauty,Perfume,5,440.03,20,352.02,1760.1,562.75,Card,31,Female
703,2023-05-08,North,Kolkata,Grocery,Spices,2,4594.61,15,3905.42,7810.84,3552.32,UPI,23,Other
704,2023-05-24,North,Bangalore,Grocery,Snacks,4,4958.12,20,3966.5,15866.0,3647.92,Card,42,Female
705,2023-06-16,West,Delhi,Sports,Yoga Mat,1,4203.9,15,3573.31,3573.31,772.63,UPI,20,Male
706,2023-11-20,South,Mumbai,Home & Kitchen,Bedsheet,5,1432.58,10,1289.32,6446.6,1435.75,Card,38,Male
707,2024-09-14,North,Bangalore,Sports,Cricket Bat,3,3007.96,15,2556.77,7670.31,3090.69,Cash,40,Male
708,2024-04-05,North,Hyderabad,Beauty,Shampoo,5,1779.38,15,1512.47,7562.35,1684.3,Card,51,Male
709,2023-08-27,West,Pune,Electronics,Headphones,5,606.83,15,515.81,2579.05,790.55,UPI,31,Male
710,2023-08-11,South,Delhi,Clothing,T-Shirt,3,100.15,10,90.14,270.42,106.29,Wallet,36,Other
711,2023-12-31,North,Hyderabad,Clothing,Saree,5,4792.4,10,4313.16,21565.8,4968.0,Wallet,46,Other
712,2024-05-25,East,Mumbai,Electronics,Smartwatch,1,1981.81,5,1882.72,1882.72,598.44,UPI,44,Other
713,2024-10-19,North,Hyderabad,Beauty,Makeup Kit,1,2010.51,0,2010.51,2010.51,815.31,Card,40,Female
714,2024-02-05,North,Bangalore,Home & Kitchen,Lamp,3,4165.64,10,3749.08,11247.24,3828.99,UPI,43,Female
715,2024-11-21,East,Kolkata,Electronics,Headphones,3,4467.46,10,4020.71,12062.13,3091.02,Cash,18,Male
716,2023-04-21,North,Chennai,Clothing,Jeans,1,2496.28,15,2121.84,2121.84,626.67,Wallet,46,Other
717,2023-05-15,West,Hyderabad,Beauty,Perfume,3,1886.89,15,1603.86,4811.58,2220.54,Wallet,44,Other
718,2024-05-13,West,Hyderabad,Beauty,Shampoo,4,3497.77,20,2798.22,11192.88,4734.32,Card,56,Female
719,2024-09-07,East,Kolkata,Home & Kitchen,Mixer,4,2187.09,10,1968.38,7873.52,2211.88,Card,30,Female
720,2023-07-01,North,Pune,Sports,Dumbbells,5,225.88,15,192.0,960.0,352.4,UPI,39,Other
721,2024-01-20,West,Delhi,Clothing,T-Shirt,3,1061.6,15,902.36,2707.08,906.03,Cash,43,Male
722,2023-06-08,East,Hyderabad,Electronics,Smartwatch,3,2444.61,10,2200.15,6600.45,2750.04,UPI,26,Other
723,2023-12-08,East,Chennai,Beauty,Body Lotion,4,3294.31,10,2964.88,11859.52,3846.32,Wallet,48,Female
724,2024-04-29,West,Hyderabad,Home & Kitchen,Lamp,3,3225.09,10,2902.58,8707.74,1917.75,Cash,51,Other
725,2024-06-26,South,Bangalore,Grocery,Milk Pack,3,1431.75,15,1216.99,3650.97,1488.39,Cash,59,Other
726,2023-05-12,West,Kolkata,Beauty,Shampoo,4,4499.88,10,4049.89,16199.56,7440.36,Wallet,24,Female
727,2024-09-15,East,Mumbai,Sports,Dumbbells,3,4547.9,15,3865.71,11597.13,5137.74,Wallet,43,Other
728,2023-01-26,South,Chennai,Electronics,Smartwatch,4,1857.25,20,1485.8,5943.2,2027.16,UPI,41,Other
729,2023-03-11,North,Mumbai,Sports,Dumbbells,1,4878.38,20,3902.7,3902.7,1129.32,Card,21,Female
730,2024-01-20,North,Hyderabad,Clothing,Kurta,3,4660.15,5,4427.14,13281.42,4998.0,UPI,58,Male
731,2024-03-10,North,Mumbai,Grocery,Milk Pack,5,690.19,15,586.66,2933.3,956.5,Card,43,Other
732,2024-04-13,North,Chennai,Beauty,Shampoo,1,403.98,10,363.58,363.58,173.42,UPI,31,Other
733,2023-05-10,South,Delhi,Grocery,Rice Bag,3,3324.7,0,3324.7,9974.1,4668.87,Card,47,Other
734,2024-02-15,North,Kolkata,Grocery,Snacks,4,2063.45,0,2063.45,8253.8,3099.72,Wallet,59,Male
735,2024-12-14,South,Chennai,Sports,Football,3,3332.48,15,2832.61,8497.83,3236.97,UPI,40,Other
736,2023-09-02,South,Hyderabad,Home & Kitchen,Storage Box,1,4708.47,0,4708.47,4708.47,1005.87,UPI,58,Female
737,2023-02-22,East,Pune,Electronics,Smartwatch,2,2439.34,20,1951.47,3902.94,1821.26,Wallet,44,Female
738,2023-10-16,North,Delhi,Home & Kitchen,Mixer,4,1557.07,15,1323.51,5294.04,2024.84,Wallet,51,Male
739,2024-08-10,West,Hyderabad,Electronics,Smartwatch,4,3698.39,10,3328.55,13314.2,3868.32,Card,21,Other
740,2024-04-17,East,Hyderabad,Home & Kitchen,Bedsheet,1,305.62,5,290.34,290.34,69.22,Card,52,Male
741,2024-10-25,South,Chennai,Sports,Yoga Mat,5,1345.88,15,1144.0,5720.0,1932.9,Cash,44,Male
742,2024-06-01,East,Delhi,Electronics,Smartphone,1,2041.93,15,1735.64,1735.64,410.25,Cash,52,Male
743,2023-01-25,West,Delhi,Electronics,Smartphone,3,2220.58,15,1887.49,5662.47,1787.52,Card,56,Male
744,2023-01-23,South,Delhi,Home & Kitchen,Bedsheet,2,2402.59,0,2402.59,4805.18,1208.36,UPI,47,Other
745,2024-06-04,North,Delhi,Electronics,Speaker,3,3977.91,15,3381.22,10143.66,2550.15,UPI,35,Male
746,2024-03-06,South,Mumbai,Sports,Cricket Bat,2,1457.64,20,1166.11,2332.22,1079.1,Card,43,Other
747,2023-11-26,West,Pune,Sports,Dumbbells,2,968.05,15,822.84,1645.68,802.96,UPI,39,Male
748,2023-08-21,South,Chennai,Home & Kitchen,Cookware Set,3,2629.79,20,2103.83,6311.49,3135.87,Cash,59,Other
749,2024-11-15,West,Kolkata,Home & Kitchen,Lamp,1,830.79,15,706.17,706.17,151.71,Wallet,44,Female
750,2023-04-19,North,Pune,Electronics,Smartwatch,1,4381.99,15,3724.69,3724.69,952.34,Card,50,Male
751,2024-05-22,South,Hyderabad,Sports,Dumbbells,3,747.68,5,710.3,2130.9,653.79,Cash,35,Female
752,2023-01-03,West,Pune,Beauty,Body Lotion,3,1027.49,5,976.12,2928.36,1127.52,Wallet,54,Other
753,2023-12-02,North,Mumbai,Sports,Yoga Mat,2,2268.63,10,2041.77,4083.54,1800.58,UPI,28,Other
754,2024-12-26,North,Mumbai,Electronics,Smartphone,4,1077.12,15,915.55,3662.2,1443.16,Cash,46,Male
755,2023-04-12,West,Hyderabad,Sports,Yoga Mat,2,4147.07,5,3939.72,7879.44,2085.52,Card,38,Other
756,2024-12-14,West,Pune,Electronics,Speaker,3,4793.93,15,4074.84,12224.52,4589.85,UPI,26,Other
757,2024-02-26,North,Bangalore,Electronics,Headphones,2,1005.71,20,804.57,1609.14,512.82,Wallet,59,Male
758,2023-08-19,East,Bangalore,Grocery,Spices,5,2664.67,5,2531.44,12657.2,4266.75,UPI,32,Male
759,2024-11-14,East,Kolkata,Beauty,Body Lotion,5,160.47,10,144.42,722.1,321.1,Cash,45,Male
760,2024-05-30,West,Delhi,Clothing,T-Shirt,5,1994.86,15,1695.63,8478.15,3227.3,UPI,30,Female
761,2023-11-01,East,Bangalore,Sports,Yoga Mat,5,2468.14,5,2344.73,11723.65,5350.7,Wallet,21,Female
762,2024-03-30,South,Hyderabad,Home & Kitchen,Bedsheet,3,404.0,20,323.2,969.6,323.85,UPI,33,Other
763,2024-03-13,East,Bangalore,Beauty,Makeup Kit,5,4973.45,0,4973.45,24867.25,8271.8,Card,30,Female
764,2024-10-21,South,Delhi,Grocery,Milk Pack,5,338.6,5,321.67,1608.35,714.8,Wallet,41,Other
765,2023-03-25,East,Delhi,Grocery,Snacks,1,3263.3,0,3263.3,3263.3,1308.2,Cash,33,Other
766,2023-04-28,West,Chennai,Clothing,Jacket,1,478.22,15,406.49,406.49,83.25,UPI,43,Female
767,2024-04-21,East,Delhi,Grocery,Milk Pack,1,913.77,10,822.39,822.39,240.78,Card,22,Female
768,2023-06-19,East,Pune,Sports,Football,3,330.17,20,264.14,792.42,374.55,Cash,45,Male
769,2023-06-06,South,Bangalore,Clothing,Saree,2,3394.71,0,3394.71,6789.42,3281.84,Card,44,Female
770,2023-05-26,South,Delhi,Home & Kitchen,Bedsheet,1,2135.67,15,1815.32,1815.32,592.0,Card,21,Other
771,2024-03-17,North,Pune,Home & Kitchen,Cookware Set,1,582.28,10,524.05,524.05,109.87,UPI,23,Female
772,2023-09-25,North,Pune,Electronics,Headphones,5,1260.93,0,1260.93,6304.65,3055.9,Cash,35,Other
773,2024-07-14,East,Chennai,Electronics,Headphones,2,3419.97,20,2735.98,5471.96,1956.08,Wallet,29,Other
774,2023-08-21,North,Hyderabad,Sports,Yoga Mat,5,1474.94,0,1474.94,7374.7,2254.9,Cash,36,Male
775,2023-07-10,North,Kolkata,Electronics,Smartwatch,3,1692.12,5,1607.51,4822.53,1146.36,Card,41,Other
776,2024-03-31,South,Bangalore,Sports,Shoes,1,3190.52,10,2871.47,2871.47,593.06,UPI,40,Male
777,2023-06-12,North,Chennai,Sports,Dumbbells,3,1737.54,15,1476.91,4430.73,1657.08,Card,50,Other
778,2023-06-08,South,Pune,Clothing,Jacket,3,2657.23,15,2258.65,6775.95,1626.72,UPI,54,Male
779,2024-09-24,West,Kolkata,Electronics,Speaker,2,4461.68,10,4015.51,8031.02,2908.08,Wallet,55,Female
780,2023-10-27,North,Delhi,Home & Kitchen,Storage Box,5,3131.19,15,2661.51,13307.55,2675.4,Cash,33,Female
781,2023-06-08,North,Bangalore,Clothing,Jacket,4,3409.73,15,2898.27,11593.08,2339.2,Wallet,25,Other
782,2023-01-17,North,Bangalore,Grocery,Cooking Oil,4,3677.85,20,2942.28,11769.12,4352.04,Cash,38,Other
783,2024-07-19,North,Bangalore,Electronics,Smartwatch,1,2104.52,10,1894.07,1894.07,566.77,Wallet,40,Female
784,2024-07-01,East,Hyderabad,Sports,Cricket Bat,5,3009.53,0,3009.53,15047.65,4562.9,Card,56,Female
785,2024-05-25,East,Hyderabad,Grocery,Cooking Oil,3,2894.41,5,2749.69,8249.07,3953.4,Cash,57,Male
786,2023-10-10,North,Kolkata,Beauty,Face Cream,3,1838.68,5,1746.75,5240.25,2552.04,Card,44,Female
787,2023-11-26,South,Mumbai,Sports,Shoes,3,3505.27,20,2804.22,8412.66,3165.51,UPI,38,Other
788,2024-11-21,North,Chennai,Grocery,Rice Bag,2,2614.56,20,2091.65,4183.3,1479.0,Card,40,Other
789,2024-05-20,West,Kolkata,Grocery,Rice Bag,4,1380.53,20,1104.42,4417.68,2128.08,Cash,45,Other
790,2023-03-11,South,Pune,Clothing,Saree,1,995.48,5,945.71,945.71,471.02,Wallet,23,Male
791,2023-04-19,North,Chennai,Grocery,Cooking Oil,3,1499.57,20,1199.66,3598.98,1455.39,Cash,19,Female
792,2023-12-04,West,Bangalore,Grocery,Milk Pack,3,954.61,10,859.15,2577.45,1241.64,Cash,36,Male
793,2024-07-14,East,Chennai,Clothing,Jeans,2,3600.63,15,3060.54,6121.08,2312.48,Wallet,52,Female
794,2023-12-06,West,Chennai,Electronics,Speaker,1,1061.84,20,849.47,849.47,298.71,Cash,51,Female
795,2023-05-02,North,Hyderabad,Grocery,Rice Bag,1,1648.78,20,1319.02,1319.02,338.92,Wallet,36,Other
796,2023-10-16,North,Hyderabad,Sports,Dumbbells,1,3774.31,10,3396.88,3396.88,1437.82,Cash,59,Female
797,2024-08-20,North,Kolkata,Beauty,Shampoo,3,906.64,15,770.64,2311.92,607.56,UPI,35,Female
798,2024-03-10,North,Delhi,Electronics,Smartwatch,2,2236.38,20,1789.1,3578.2,1157.92,Cash,23,Male
799,2023-03-29,East,Kolkata,Electronics,Smartwatch,1,499.72,5,474.73,474.73,127.32,Cash,35,Male
800,2024-03-10,East,Chennai,Electronics,Headphones,4,171.58,20,137.26,549.04,140.8,Wallet,32,Other
801,2024-09-03,West,Bangalore,Home & Kitchen,Bedsheet,4,3281.96,0,3281.96,13127.84,5347.76,Card,43,Female
802,2023-01-02,West,Bangalore,Beauty,Perfume,4,1403.39,10,1263.05,5052.2,1681.28,UPI,22,Female
803,2023-08-11,East,Delhi,Electronics,Speaker,5,2866.49,5,2723.17,13615.85,3189.2,UPI,46,Female
804,2023-02-13,North,Hyderabad,Grocery,Snacks,5,192.83,20,154.26,771.3,219.0,Card,48,Other
805,2024-10-25,North,Kolkata,Clothing,Jeans,1,4410.79,0,4410.79,4410.79,2023.28,Wallet,28,Female
806,2023-03-14,West,Kolkata,Sports,Cricket Bat,3,4525.8,5,4299.51,12898.53,3124.89,Wallet,30,Other
807,2023-03-24,North,Bangalore,Beauty,Perfume,4,1847.2,15,1570.12,6280.48,1712.0,Cash,24,Male
808,2023-09-28,West,Pune,Sports,Dumbbells,2,3434.35,15,2919.2,5838.4,2551.92,UPI,57,Male
809,2023-08-13,West,Pune,Grocery,Snacks,5,4679.27,5,4445.31,22226.55,5899.65,UPI,48,Female
810,2023-06-08,East,Bangalore,Beauty,Makeup Kit,1,844.24,15,717.6,717.6,274.08,Card,34,Female
811,2023-04-23,East,Chennai,Clothing,T-Shirt,5,3391.37,20,2713.1,13565.5,5040.2,UPI,45,Other
812,2023-03-13,South,Pune,Beauty,Shampoo,2,3657.95,10,3292.16,6584.32,2675.5,Wallet,35,Other
813,2024-08-21,North,Hyderabad,Sports,Football,3,3261.57,20,2609.26,7827.78,3368.55,Card,36,Female
814,2024-07-23,West,Delhi,Grocery,Spices,1,1914.14,0,1914.14,1914.14,771.17,Card,52,Male
815,2024-09-19,West,Chennai,Electronics,Smartwatch,1,3322.81,15,2824.39,2824.39,1093.03,Cash,36,Male
816,2023-06-07,East,Kolkata,Grocery,Snacks,1,405.91,10,365.32,365.32,155.42,Wallet,45,Male
817,2023-05-02,East,Chennai,Electronics,Headphones,4,2479.67,0,2479.67,9918.68,4059.32,Card,30,Female
818,2024-06-09,West,Bangalore,Grocery,Spices,3,3946.91,15,3354.87,10064.61,4589.37,Wallet,41,Male
819,2023-10-07,East,Chennai,Sports,Dumbbells,2,4730.62,20,3784.5,7569.0,3039.34,Cash,34,Female
820,2024-03-21,North,Pune,Grocery,Milk Pack,3,2601.8,10,2341.62,7024.86,2867.46,UPI,45,Male
821,2024-08-23,West,Mumbai,Home & Kitchen,Lamp,3,967.92,20,774.34,2323.02,1065.81,UPI,43,Other
822,2024-10-01,West,Bangalore,Grocery,Snacks,5,3445.0,10,3100.5,15502.5,3975.1,UPI,37,Male
823,2024-12-18,West,Kolkata,Home & Kitchen,Lamp,3,4035.9,20,3228.72,9686.16,2794.35,UPI,25,Other
824,2023-05-08,North,Kolkata,Clothing,Jacket,4,3162.4,10,2846.16,11384.64,5115.6,UPI,57,Female
825,2023-01-22,West,Kolkata,Sports,Shoes,3,4801.41,15,4081.2,12243.6,5407.26,Cash,28,Other
826,2023-09-29,North,Bangalore,Home & Kitchen,Cookware Set,2,2789.66,5,2650.18,5300.36,2011.28,Card,54,Female
827,2024-10-06,South,Mumbai,Sports,Shoes,1,1608.58,0,1608.58,1608.58,581.87,Wallet,22,Other
828,2023-11-08,West,Kolkata,Sports,Cricket Bat,3,3576.01,10,3218.41,9655.23,2397.81,Card,48,Other
829,2023-04-01,South,Bangalore,Beauty,Face Cream,1,1590.79,15,1352.17,1352.17,630.41,UPI,31,Male
830,2024-04-11,North,Delhi,Home & Kitchen,Cookware Set,2,331.26,10,298.13,596.26,176.64,Cash,53,Male
831,2024-06-02,East,Delhi,Clothing,Kurta,3,3185.18,20,2548.14,7644.42,3138.18,UPI,41,Other
832,2024-10-02,South,Pune,Home & Kitchen,Cookware Set,5,782.34,15,664.99,3324.95,1119.6,Cash,18,Male
833,2024-05-06,West,Chennai,Sports,Shoes,2,1908.77,15,1622.45,3244.9,1108.88,Card,46,Other
834,2024-11-21,East,Pune,Clothing,Kurta,2,920.55,20,736.44,1472.88,721.74,Cash,42,Female
835,2024-07-19,North,Hyderabad,Sports,Cricket Bat,3,1324.87,0,1324.87,3974.61,1449.21,UPI,42,Female
836,2023-08-21,North,Bangalore,Home & Kitchen,Mixer,5,2393.1,20,1914.48,9572.4,2531.7,Card,52,Male
837,2023-03-19,East,Chennai,Electronics,Smartphone,5,4119.24,5,3913.28,19566.4,5829.55,Card,34,Female
838,2024-10-09,East,Delhi,Grocery,Cooking Oil,2,325.71,15,276.85,553.7,191.66,Card,51,Male
839,2024-11-12,North,Bangalore,Sports,Dumbbells,1,4979.1,20,3983.28,3983.28,1681.42,Wallet,33,Female
840,2024-02-13,South,Mumbai,Electronics,Smartwatch,3,368.19,0,368.19,1104.57,413.55,Cash,19,Male
841,2024-07-19,West,Hyderabad,Electronics,Smartphone,1,2813.73,5,2673.04,2673.04,1201.95,Wallet,55,Female
842,2024-09-15,East,Delhi,Electronics,Smartwatch,3,431.26,5,409.7,1229.1,348.03,Cash,50,Other
843,2023-12-24,North,Delhi,Clothing,Jeans,1,683.79,15,581.22,581.22,248.38,Card,44,Female
844,2024-12-19,North,Kolkata,Beauty,Body Lotion,3,3745.74,0,3745.74,11237.22,3195.69,Cash,58,Male
845,2024-02-24,South,Bangalore,Electronics,Smartphone,4,4597.42,5,4367.55,17470.2,8452.96,Card,59,Male
846,2024-07-28,East,Mumbai,Beauty,Face Cream,1,2019.87,5,1918.88,1918.88,699.12,UPI,54,Male
847,2024-03-20,North,Hyderabad,Beauty,Makeup Kit,3,3410.38,5,3239.86,9719.58,2301.24,Wallet,35,Male
848,2024-09-19,East,Chennai,Grocery,Snacks,3,255.44,5,242.67,728.01,263.37,Card,20,Male
849,2024-12-05,West,Pune,Home & Kitchen,Bedsheet,2,4935.79,5,4689.0,9378.0,3174.28,Card,46,Female
850,2024-08-16,South,Bangalore,Sports,Cricket Bat,5,2719.84,0,2719.84,13599.2,6771.1,Wallet,29,Other
851,2024-11-22,West,Chennai,Beauty,Body Lotion,2,1250.3,10,1125.27,2250.54,1112.94,Wallet,37,Female
852,2023-04-25,North,Delhi,Beauty,Shampoo,3,102.93,0,102.93,308.79,66.27,Wallet,41,Other
853,2024-08-31,East,Pune,Clothing,Jacket,3,2197.96,0,2197.96,6593.88,2720.58,Cash,52,Other
854,2023-12-12,North,Kolkata,Clothing,Jeans,5,4391.93,15,3733.14,18665.7,4809.05,Card,58,Male
855,2024-11-03,East,Bangalore,Sports,Yoga Mat,2,623.32,5,592.15,1184.3,486.4,Card,34,Other
856,2023-06-17,South,Mumbai,Electronics,Laptop,1,4237.14,10,3813.43,3813.43,1180.36,Wallet,36,Other
857,2023-02-15,South,Bangalore,Sports,Shoes,1,445.62,10,401.06,401.06,108.98,UPI,18,Female
858,2024-04-29,East,Mumbai,Grocery,Spices,4,4336.8,20,3469.44,13877.76,6223.32,Wallet,18,Male
859,2023-01-16,South,Bangalore,Clothing,T-Shirt,3,3715.61,15,3158.27,9474.81,3486.54,Card,57,Male
860,2023-08-05,South,Delhi,Electronics,Headphones,2,2607.72,0,2607.72,5215.44,1299.02,Wallet,34,Female
861,2023-03-13,West,Pune,Grocery,Spices,1,4034.61,15,3429.42,3429.42,1091.32,Cash,32,Other
862,2024-11-30,West,Hyderabad,Electronics,Smartwatch,2,1947.56,15,1655.43,3310.86,905.98,Card,33,Other
863,2023-08-06,East,Pune,Sports,Football,3,3534.58,5,3357.85,10073.55,4098.99,Cash,54,Male
864,2024-06-03,South,Kolkata,Home & Kitchen,Storage Box,4,4002.56,0,4002.56,16010.24,4904.56,Cash,23,Male
865,2024-02-19,West,Delhi,Sports,Shoes,3,1949.08,20,1559.26,4677.78,2077.92,Wallet,40,Other
866,2023-09-16,North,Delhi,Electronics,Smartwatch,2,1128.5,15,959.22,1918.44,401.18,Wallet,50,Female
867,2023-03-04,North,Bangalore,Home & Kitchen,Mixer,4,977.57,10,879.81,3519.24,759.0,Wallet,19,Male
868,2023-09-11,East,Kolkata,Electronics,Laptop,2,632.54,20,506.03,1012.06,402.02,UPI,32,Female
869,2023-06-26,East,Chennai,Home & Kitchen,Bedsheet,3,1040.88,5,988.84,2966.52,1082.52,Wallet,58,Female
870,2024-07-27,North,Bangalore,Grocery,Cooking Oil,3,4147.11,5,3939.75,11819.25,2633.07,Wallet,58,Female
871,2023-02-08,West,Chennai,Electronics,Laptop,1,2853.13,15,2425.16,2425.16,750.12,UPI,56,Other
872,2024-08-30,West,Pune,Clothing,Jeans,2,827.68,5,786.3,1572.6,461.34,Cash,38,Male
873,2023-07-03,East,Delhi,Beauty,Shampoo,4,748.12,5,710.71,2842.84,596.08,Wallet,59,Other
874,2024-07-01,West,Hyderabad,Home & Kitchen,Lamp,3,3249.7,0,3249.7,9749.1,3335.91,Card,44,Female
875,2023-01-16,West,Mumbai,Sports,Shoes,4,1100.03,10,990.03,3960.12,1028.52,Cash,19,Other
876,2024-02-22,South,Chennai,Beauty,Perfume,4,2634.74,20,2107.79,8431.16,3348.2,UPI,40,Female
877,2023-05-23,South,Chennai,Home & Kitchen,Bedsheet,4,224.21,5,213.0,852.0,345.2,Wallet,27,Female
878,2023-01-25,North,Bangalore,Beauty,Perfume,1,3088.08,10,2779.27,2779.27,1317.04,Cash,58,Male
879,2023-12-01,East,Delhi,Electronics,Speaker,5,2772.9,0,2772.9,13864.5,6558.9,UPI,54,Female
880,2023-03-08,South,Chennai,Grocery,Cooking Oil,1,129.63,0,129.63,129.63,55.27,UPI,41,Female
881,2024-11-23,North,Mumbai,Home & Kitchen,Storage Box,1,1779.91,0,1779.91,1779.91,803.61,Cash,47,Female
882,2024-09-23,West,Kolkata,Grocery,Snacks,2,3733.67,20,2986.94,5973.88,2191.62,UPI,46,Female
883,2023-10-01,North,Kolkata,Clothing,T-Shirt,2,2719.34,5,2583.37,5166.74,1453.6,Card,37,Female
884,2023-06-12,South,Chennai,Beauty,Body Lotion,5,3036.93,0,3036.93,15184.65,5897.35,UPI,46,Female
885,2023-07-26,West,Mumbai,Electronics,Headphones,4,4765.11,15,4050.34,16201.36,5266.44,Card,26,Male
886,2023-02-08,North,Chennai,Sports,Dumbbells,5,1359.61,15,1155.67,5778.35,2495.7,Wallet,36,Female
887,2023-12-20,North,Chennai,Home & Kitchen,Lamp,2,4604.12,0,4604.12,9208.24,2694.1,Wallet,45,Female
888,2024-03-10,East,Delhi,Clothing,T-Shirt,1,2279.78,20,1823.82,1823.82,807.77,Card,50,Female
889,2023-04-08,South,Delhi,Grocery,Spices,2,2812.44,15,2390.57,4781.14,1297.36,Cash,20,Male
890,2023-11-14,South,Delhi,Sports,Shoes,3,4001.87,5,3801.78,11405.34,4459.74,Wallet,53,Male
891,2023-01-07,West,Bangalore,Beauty,Perfume,5,3046.78,15,2589.76,12948.8,3346.9,UPI,18,Female
892,2024-01-10,South,Chennai,Sports,Cricket Bat,1,198.11,5,188.2,188.2,61.16,UPI,56,Female
893,2024-06-20,West,Mumbai,Home & Kitchen,Mixer,4,3134.1,15,2663.98,10655.92,4732.0,Wallet,58,Female
894,2024-05-20,West,Hyderabad,Grocery,Rice Bag,3,652.93,0,652.93,1958.79,539.49,Cash,37,Other
895,2023-01-09,North,Pune,Electronics,Smartphone,3,4839.63,20,3871.7,11615.1,4428.45,Card,19,Female
896,2023-10-12,South,Hyderabad,Electronics,Laptop,4,2427.99,15,2063.79,8255.16,1744.88,Cash,50,Other
897,2023-03-13,East,Hyderabad,Beauty,Makeup Kit,5,3129.62,5,2973.14,14865.7,4459.4,UPI,38,Female
898,2023-11-12,North,Delhi,Home & Kitchen,Storage Box,4,2200.95,5,2090.9,8363.6,4126.4,Wallet,40,Female
899,2024-04-25,North,Delhi,Grocery,Snacks,5,3350.22,15,2847.69,14238.45,3966.1,UPI,37,Female
900,2023-11-27,South,Pune,Grocery,Milk Pack,3,4699.7,15,3994.74,11984.22,3472.32,Wallet,53,Other
901,2024-07-23,West,Chennai,Grocery,Snacks,3,1774.04,20,1419.23,4257.69,1470.18,Wallet,30,Other
902,2024-12-09,North,Mumbai,Electronics,Smartwatch,4,684.97,15,582.22,2328.88,576.08,Cash,47,Male
903,2023-07-20,West,Chennai,Grocery,Milk Pack,5,2028.81,10,1825.93,9129.65,3633.6,Wallet,44,Female
904,2023-08-17,East,Delhi,Grocery,Snacks,5,531.86,10,478.67,2393.35,708.15,Card,32,Male
905,2023-05-26,North,Hyderabad,Sports,Dumbbells,3,910.95,20,728.76,2186.28,742.02,Card,32,Male
906,2023-07-20,West,Bangalore,Beauty,Body Lotion,3,1062.79,0,1062.79,3188.37,1098.63,Card,25,Female
907,2024-05-21,South,Delhi,Electronics,Laptop,5,4199.0,5,3989.05,19945.25,5982.0,Wallet,52,Other
908,2024-03-28,South,Hyderabad,Electronics,Smartphone,2,4657.81,15,3959.14,7918.28,3738.9,Card,51,Female
909,2023-08-05,North,Hyderabad,Beauty,Body Lotion,1,4126.04,0,4126.04,4126.04,1912.87,Card,48,Female
910,2023-04-09,North,Mumbai,Beauty,Makeup Kit,3,2463.14,15,2093.67,6281.01,2811.51,Card,51,Other
911,2023-11-01,South,Kolkata,Electronics,Smartwatch,2,3587.71,0,3587.71,7175.42,1500.06,UPI,22,Other
912,2023-10-07,South,Delhi,Electronics,Headphones,3,4620.76,0,4620.76,13862.28,3932.19,UPI,23,Female
913,2024-11-27,West,Chennai,Sports,Football,5,3366.76,0,3366.76,16833.8,5374.35,Cash,26,Female
914,2024-03-11,East,Pune,Grocery,Rice Bag,2,2690.42,10,2421.38,4842.76,2223.26,Card,53,Female
915,2023-05-14,South,Chennai,Home & Kitchen,Storage Box,2,4084.42,15,3471.76,6943.52,3294.78,Card,29,Other
916,2023-10-07,South,Chennai,Sports,Yoga Mat,5,3325.71,5,3159.42,15797.1,6587.0,Card,38,Other
917,2023-10-30,West,Kolkata,Sports,Cricket Bat,4,1800.31,15,1530.26,6121.04,1366.24,UPI,24,Female
918,2023-02-16,North,Bangalore,Beauty,Shampoo,1,1706.63,20,1365.3,1365.3,488.19,Cash,27,Female
919,2024-09-29,East,Kolkata,Clothing,Saree,2,343.34,10,309.01,618.02,171.68,Cash,41,Female
920,2023-05-24,South,Hyderabad,Clothing,Jeans,3,518.47,20,414.78,1244.34,428.79,Cash,38,Female
921,2024-10-17,North,Delhi,Sports,Yoga Mat,1,1259.39,0,1259.39,1259.39,467.56,Card,45,Male
922,2023-07-14,East,Kolkata,Beauty,Body Lotion,1,2338.41,15,1987.65,1987.65,850.82,UPI,44,Male
